equipment_id,sensor_type,timestamp,value,unit,sensor_id,data_source,quality_flag
EQ-0070,power_consumption,2026-05-25T14:29:25.057692,60.46,kw,EQ-0070-power_consumption-001,SCADA_v2.3,GOOD
EQ-0008,pressure,2026-05-25T14:29:25.124762,122.71,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0034,pressure,2026-05-25T14:29:25.242909,88.96,psi,EQ-0034-pressure-001,SCADA_v2.3,GOOD
EQ-0069,pressure,2026-05-25T14:29:25.667610,102.6,psi,EQ-0069-pressure-001,SCADA_v2.3,GOOD
EQ-0028,temperature,2026-05-25T14:29:25.941867,52.4,celsius,EQ-0028-temperature-001,SCADA_v2.3,GOOD
EQ-0037,temperature,2026-05-25T14:29:26.363058,79.94,celsius,EQ-0037-temperature-001,SCADA_v2.3,GOOD
EQ-0026,vibration,2026-05-25T14:29:26.424881,0.0876,mm_per_sec,EQ-0026-vibration-001,SCADA_v2.3,GOOD
EQ-0032,vibration,2026-05-25T14:29:26.475814,0.0257,mm_per_sec,EQ-0032-vibration-001,SCADA_v2.3,GOOD
EQ-0001,pressure,2026-05-25T14:29:27.196131,108.88,psi,EQ-0001-pressure-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T14:29:27.210694,92.38,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0056,pressure,2026-05-25T14:29:27.939990,97.23,psi,EQ-0056-pressure-001,SCADA_v2.3,GOOD
EQ-0072,pressure,2026-05-25T14:29:29.045785,101.56,psi,EQ-0072-pressure-001,SCADA_v2.3,GOOD
EQ-0036,pressure,2026-05-25T14:29:29.058179,108.51,psi,EQ-0036-pressure-001,SCADA_v2.3,GOOD
EQ-0057,vibration,2026-05-25T14:29:29.350514,0.0597,mm_per_sec,EQ-0057-vibration-001,SCADA_v2.3,GOOD
EQ-0046,vibration,2026-05-25T14:29:29.970251,-0.07900000000000001,mm_per_sec,EQ-0046-vibration-001,SCADA_v2.3,OUTLIER
EQ-0046,power_consumption,2026-05-25T14:29:30.000040,84.14,kw,EQ-0046-power_consumption-001,SCADA_v2.3,GOOD
EQ-0046,power_consumption,2026-05-25T14:29:30.000040,84.14,kw,EQ-0046-power_consumption-001,SCADA_v2.3,GOOD
EQ-0015,vibration,2026-05-25T14:29:30.034379,0.0225,mm_per_sec,EQ-0015-vibration-001,SCADA_v2.3,GOOD
EQ-0003,pressure,2026-05-25T14:29:32.206501,104.63,psi,EQ-0003-pressure-001,SCADA_v2.3,GOOD
EQ-0042,vibration,2026-05-25T14:29:32.241189,,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,MISSING
EQ-0023,power_consumption,2026-05-25T14:29:32.362412,5019.0,kw,EQ-0023-power_consumption-001,SCADA_v2.3,OUTLIER
EQ-0058,vibration,2026-05-25T14:29:34.274632,0.0497,mm_per_sec,EQ-0058-vibration-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T14:29:34.329680,85.01,psi,EQ-0070-pressure-001,SCADA_v2.3,GOOD
EQ-0082,vibration,2026-05-25T14:29:34.813802,0.0077,mm_per_sec,EQ-0082-vibration-001,SCADA_v2.3,GOOD
EQ-0027,temperature,2026-05-25T14:29:34.847459,43.68,celsius,EQ-0027-temperature-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T14:29:34.910780,141.97,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T14:29:34.910780,141.97,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0006,power_consumption,2026-05-25T14:29:35.013655,43.53,kw,EQ-0006-power_consumption-001,SCADA_v2.3,GOOD
EQ-0053,vibration,2026-05-25T14:29:35.351607,0.0301,mm_per_sec,EQ-0053-vibration-001,SCADA_v2.3,GOOD
EQ-0010,temperature,2026-05-25T14:29:35.422424,55.55,celsius,EQ-0010-temperature-001,SCADA_v2.3,GOOD
EQ-0001,power_consumption,2026-05-25T14:29:35.540520,95.98,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0033,pressure,2026-05-25T14:29:36.322101,119.36,psi,EQ-0033-pressure-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T14:29:36.631652,0.015,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0059,pressure,2026-05-25T14:29:38.389862,89.76,psi,EQ-0059-pressure-001,SCADA_v2.3,GOOD
EQ-0001,vibration,2026-05-25T14:29:38.874847,0.0184,mm_per_sec,EQ-0001-vibration-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T14:29:39.130350,0.1631,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0033,pressure,2026-05-25T14:29:39.963330,101.98,psi,EQ-0033-pressure-001,SCADA_v2.3,GOOD
EQ-0091,power_consumption,2026-05-25T14:29:40.547025,54.92,kw,EQ-0091-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,pressure,2026-05-25T14:29:40.865766,100.26,psi,EQ-0005-pressure-001,SCADA_v2.3,GOOD
EQ-0035,pressure,2026-05-25T14:29:40.885846,108.34,psi,EQ-0035-pressure-001,SCADA_v2.3,GOOD
EQ-0016,vibration,2026-05-25T14:29:41.623323,0.0259,mm_per_sec,EQ-0016-vibration-001,SCADA_v2.3,GOOD
EQ-0038,temperature,2026-05-25T14:29:41.784381,54.49,celsius,EQ-0038-temperature-001,SCADA_v2.3,GOOD
EQ-0084,power_consumption,2026-05-25T14:29:41.835713,23.23,kw,EQ-0084-power_consumption-001,SCADA_v2.3,GOOD
EQ-0048,vibration,2026-05-25T14:29:42.534482,0.0268,mm_per_sec,EQ-0048-vibration-001,SCADA_v2.3,GOOD
EQ-0027,vibration,2026-05-25T14:29:42.825278,0.0057,mm_per_sec,EQ-0027-vibration-001,SCADA_v2.3,GOOD
EQ-0090,power_consumption,2026-05-25T14:29:43.274388,95.61,kw,EQ-0090-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,vibration,2026-05-25T14:29:44.104199,0.0218,mm_per_sec,EQ-0095-vibration-001,SCADA_v2.3,GOOD
EQ-0055,vibration,2026-05-25T14:29:44.163796,0.0436,mm_per_sec,EQ-0055-vibration-001,SCADA_v2.3,GOOD
EQ-0055,power_consumption,2026-05-25T14:29:44.304893,130.08,kw,EQ-0055-power_consumption-001,SCADA_v2.3,GOOD
EQ-0024,pressure,2026-05-25T14:29:44.856794,91.49,psi,EQ-0024-pressure-001,SCADA_v2.3,GOOD
EQ-0002,vibration,2026-05-25T14:29:45.177856,0.0752,mm_per_sec,EQ-0002-vibration-001,SCADA_v2.3,GOOD
EQ-0035,temperature,2026-05-25T14:29:45.396564,,celsius,EQ-0035-temperature-001,SCADA_v2.3,MISSING
EQ-0095,power_consumption,2026-05-25T14:29:45.952535,3.46,kw,EQ-0095-power_consumption-001,SCADA_v2.3,GOOD
EQ-0059,temperature,2026-05-25T14:29:46.054710,74.73,celsius,EQ-0059-temperature-001,SCADA_v2.3,GOOD
EQ-0048,power_consumption,2026-05-25T14:29:46.227766,90.17,kw,EQ-0048-power_consumption-001,SCADA_v2.3,GOOD
EQ-0051,power_consumption,2026-05-25T14:29:47.121324,,kw,EQ-0051-power_consumption-001,SCADA_v2.3,MISSING
EQ-0002,pressure,2026-05-25T14:29:47.337952,88.01,psi,EQ-0002-pressure-001,SCADA_v2.3,GOOD
EQ-0028,pressure,2026-05-25T14:29:47.340568,83.77,psi,EQ-0028-pressure-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T14:29:47.686455,63.48,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0066,power_consumption,2026-05-25T14:29:47.758532,49.39,kw,EQ-0066-power_consumption-001,SCADA_v2.3,GOOD
EQ-0002,vibration,2026-05-25T14:29:47.761688,0.0589,mm_per_sec,EQ-0002-vibration-001,SCADA_v2.3,GOOD
EQ-0038,pressure,2026-05-25T14:29:48.401925,105.13,psi,EQ-0038-pressure-001,SCADA_v2.3,GOOD
EQ-0039,power_consumption,2026-05-25T14:29:49.464494,215.66,kw,EQ-0039-power_consumption-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T14:29:50.766471,84.83,psi,EQ-0070-pressure-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T14:29:50.935821,0.0244,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0014,pressure,2026-05-25T14:29:51.137183,102.07,psi,EQ-0014-pressure-001,SCADA_v2.3,GOOD
EQ-0091,temperature,2026-05-25T14:29:51.421997,52.03,celsius,EQ-0091-temperature-001,SCADA_v2.3,GOOD
EQ-0039,power_consumption,2026-05-25T14:29:51.558985,119.47,kw,EQ-0039-power_consumption-001,SCADA_v2.3,GOOD
EQ-0011,power_consumption,2026-05-25T14:29:51.872376,212.53,kw,EQ-0011-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,power_consumption,2026-05-25T14:29:51.879565,53.4,kw,EQ-0058-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T14:29:52.524565,124.65,kw,EQ-0074-power_consumption-001,SCADA_v2.3,GOOD
EQ-0082,power_consumption,2026-05-25T14:29:52.726906,67.41,kw,EQ-0082-power_consumption-001,SCADA_v2.3,GOOD
EQ-0083,vibration,2026-05-25T14:29:53.146925,0.0334,mm_per_sec,EQ-0083-vibration-001,SCADA_v2.3,GOOD
EQ-0036,temperature,2026-05-25T14:29:53.530404,62.56,celsius,EQ-0036-temperature-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T14:29:54.006199,92.76,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0059,pressure,2026-05-25T14:29:55.067570,84.42,psi,EQ-0059-pressure-001,SCADA_v2.3,GOOD
EQ-0017,pressure,2026-05-25T14:29:55.343850,99.14,psi,EQ-0017-pressure-001,SCADA_v2.3,GOOD
EQ-0096,vibration,2026-05-25T14:29:56.013100,0.0262,mm_per_sec,EQ-0096-vibration-001,SCADA_v2.3,GOOD
EQ-0091,pressure,2026-05-25T14:29:56.101965,942.6999999999999,psi,EQ-0091-pressure-001,SCADA_v2.3,OUTLIER
EQ-0081,pressure,2026-05-25T14:29:57.001706,107.64,psi,EQ-0081-pressure-001,SCADA_v2.3,GOOD
EQ-0081,pressure,2026-05-25T14:29:57.001706,107.64,psi,EQ-0081-pressure-001,SCADA_v2.3,GOOD
EQ-0001,temperature,2026-05-25T14:29:57.019035,54.93,celsius,EQ-0001-temperature-001,SCADA_v2.3,GOOD
EQ-0056,vibration,2026-05-25T14:29:57.121173,0.0572,mm_per_sec,EQ-0056-vibration-001,SCADA_v2.3,GOOD
EQ-0073,vibration,2026-05-25T14:29:57.192717,0.0008,mm_per_sec,EQ-0073-vibration-001,SCADA_v2.3,GOOD
EQ-0063,power_consumption,2026-05-25T14:29:57.198651,162.11,kw,EQ-0063-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T14:29:57.255134,128.56,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0003,pressure,2026-05-25T14:29:58.022079,93.52,psi,EQ-0003-pressure-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T14:29:58.623613,90.69,psi,EQ-0070-pressure-001,SCADA_v2.3,GOOD
EQ-0073,power_consumption,2026-05-25T14:29:58.678068,99.73,kw,EQ-0073-power_consumption-001,SCADA_v2.3,GOOD
EQ-0069,temperature,2026-05-25T14:29:59.504197,65.04,celsius,EQ-0069-temperature-001,SCADA_v2.3,GOOD
EQ-0037,vibration,2026-05-25T14:29:59.873970,0.0398,mm_per_sec,EQ-0037-vibration-001,SCADA_v2.3,GOOD
EQ-0001,temperature,2026-05-25T14:30:00.154545,66.86,celsius,EQ-0001-temperature-001,SCADA_v2.3,GOOD
EQ-0095,pressure,2026-05-25T14:30:00.262725,98.06,psi,EQ-0095-pressure-001,SCADA_v2.3,GOOD
EQ-0049,pressure,2026-05-25T14:30:01.107283,99.1,psi,EQ-0049-pressure-001,SCADA_v2.3,GOOD
EQ-0002,temperature,2026-05-25T14:30:01.930939,58.22,celsius,EQ-0002-temperature-001,SCADA_v2.3,GOOD
EQ-0011,power_consumption,2026-05-25T14:30:02.309967,74.95,kw,EQ-0011-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,vibration,2026-05-25T14:30:02.439779,0.0239,mm_per_sec,EQ-0045-vibration-001,SCADA_v2.3,GOOD
EQ-0043,power_consumption,2026-05-25T14:30:02.445231,187.61,kw,EQ-0043-power_consumption-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T14:30:02.810116,10.21,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0010,vibration,2026-05-25T14:30:03.679255,0.0111,mm_per_sec,EQ-0010-vibration-001,SCADA_v2.3,GOOD
EQ-0089,temperature,2026-05-25T14:30:04.190265,46.67,celsius,EQ-0089-temperature-001,SCADA_v2.3,GOOD
EQ-0056,power_consumption,2026-05-25T14:30:05.164496,222.32,kw,EQ-0056-power_consumption-001,SCADA_v2.3,GOOD
EQ-0032,temperature,2026-05-25T14:30:05.302979,72.81,celsius,EQ-0032-temperature-001,SCADA_v2.3,GOOD
EQ-0021,power_consumption,2026-05-25T14:30:05.328576,194.99,kw,EQ-0021-power_consumption-001,SCADA_v2.3,GOOD
EQ-0098,pressure,2026-05-25T14:30:05.485828,109.97,psi,EQ-0098-pressure-001,SCADA_v2.3,GOOD
EQ-0085,vibration,2026-05-25T14:30:05.756322,0.008,mm_per_sec,EQ-0085-vibration-001,SCADA_v2.3,GOOD
EQ-0017,vibration,2026-05-25T14:30:06.331052,0.0492,mm_per_sec,EQ-0017-vibration-001,SCADA_v2.3,GOOD
EQ-0070,vibration,2026-05-25T14:30:06.510837,0.1435,mm_per_sec,EQ-0070-vibration-001,SCADA_v2.3,GOOD
EQ-0099,vibration,2026-05-25T14:30:06.536296,0.034,mm_per_sec,EQ-0099-vibration-001,SCADA_v2.3,GOOD
EQ-0003,temperature,2026-05-25T14:30:07.167386,79.81,celsius,EQ-0003-temperature-001,SCADA_v2.3,GOOD
EQ-0089,power_consumption,2026-05-25T14:30:07.727328,68.97,kw,EQ-0089-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,temperature,2026-05-25T14:30:07.777853,62.05,celsius,EQ-0087-temperature-001,SCADA_v2.3,GOOD
EQ-0018,vibration,2026-05-25T14:30:09.393189,0.0085,mm_per_sec,EQ-0018-vibration-001,SCADA_v2.3,GOOD
EQ-0057,temperature,2026-05-25T14:30:10.014639,58.77,celsius,EQ-0057-temperature-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T14:30:10.414174,97.75,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0020,vibration,2026-05-25T14:30:11.119583,0.0071,mm_per_sec,EQ-0020-vibration-001,SCADA_v2.3,GOOD
EQ-0066,vibration,2026-05-25T14:30:11.159027,0.007,mm_per_sec,EQ-0066-vibration-001,SCADA_v2.3,GOOD
EQ-0058,power_consumption,2026-05-25T14:30:11.243273,40.21,kw,EQ-0058-power_consumption-001,SCADA_v2.3,GOOD
EQ-0009,power_consumption,2026-05-25T14:30:11.640259,N/A,kw,EQ-0009-power_consumption-001,SCADA_v2.3,INVALID
EQ-0062,vibration,2026-05-25T14:30:12.178985,0.0623,mm_per_sec,EQ-0062-vibration-001,SCADA_v2.3,GOOD
EQ-0002,vibration,2026-05-25T14:30:12.179692,0.0251,mm_per_sec,EQ-0002-vibration-001,SCADA_v2.3,GOOD
EQ-0081,temperature,2026-05-25T14:30:13.034849,72.36,celsius,EQ-0081-temperature-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T14:30:13.465135,62.4,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0094,power_consumption,2026-05-25T14:30:14.502038,112.09,kw,EQ-0094-power_consumption-001,SCADA_v2.3,GOOD
EQ-0079,power_consumption,2026-05-25T14:30:14.628283,,kw,EQ-0079-power_consumption-001,SCADA_v2.3,MISSING
EQ-0083,vibration,2026-05-25T14:30:14.656720,0.1232,mm_per_sec,EQ-0083-vibration-001,SCADA_v2.3,GOOD
EQ-0024,pressure,2026-05-25T14:30:16.030942,93.34,psi,EQ-0024-pressure-001,SCADA_v2.3,GOOD
EQ-0055,power_consumption,2026-05-25T14:30:16.033017,11.01,kw,EQ-0055-power_consumption-001,SCADA_v2.3,GOOD
EQ-0089,power_consumption,2026-05-25T14:30:16.542648,175.26,kw,EQ-0089-power_consumption-001,SCADA_v2.3,GOOD
EQ-0089,pressure,2026-05-25T14:30:16.720747,91.33,psi,EQ-0089-pressure-001,SCADA_v2.3,GOOD
EQ-0012,power_consumption,2026-05-25T14:30:16.937317,-29.98,kw,EQ-0012-power_consumption-001,SCADA_v2.3,INVALID
EQ-0086,pressure,2026-05-25T14:30:17.112562,N/A,psi,EQ-0086-pressure-001,SCADA_v2.3,INVALID
EQ-0038,temperature,2026-05-25T14:30:17.214856,66.55,celsius,EQ-0038-temperature-001,SCADA_v2.3,GOOD
EQ-0060,temperature,2026-05-25T14:30:18.048675,-61.92,celsius,EQ-0060-temperature-001,SCADA_v2.3,INVALID
EQ-0060,power_consumption,2026-05-25T14:30:18.289033,144.23,kw,EQ-0060-power_consumption-001,SCADA_v2.3,GOOD
EQ-0024,temperature,2026-05-25T14:30:18.446889,57.0,celsius,EQ-0024-temperature-001,SCADA_v2.3,GOOD
EQ-0052,temperature,2026-05-25T14:30:18.536201,62.86,celsius,EQ-0052-temperature-001,SCADA_v2.3,GOOD
EQ-0023,vibration,2026-05-25T14:30:19.212520,0.0006,mm_per_sec,EQ-0023-vibration-001,SCADA_v2.3,GOOD
EQ-0009,temperature,2026-05-25T14:30:19.424987,57.94,celsius,EQ-0009-temperature-001,SCADA_v2.3,GOOD
EQ-0077,vibration,2026-05-25T14:30:19.470845,0.0609,mm_per_sec,EQ-0077-vibration-001,SCADA_v2.3,GOOD
EQ-0030,vibration,2026-05-25T14:30:19.636009,0.0109,mm_per_sec,EQ-0030-vibration-001,SCADA_v2.3,GOOD
EQ-0087,power_consumption,2026-05-25T14:30:19.695041,38.73,kw,EQ-0087-power_consumption-001,SCADA_v2.3,GOOD
EQ-0092,temperature,2026-05-25T14:30:19.741712,56.54,celsius,EQ-0092-temperature-001,SCADA_v2.3,GOOD
EQ-0023,vibration,2026-05-25T14:30:20.473701,0.0294,mm_per_sec,EQ-0023-vibration-001,SCADA_v2.3,GOOD
EQ-0078,pressure,2026-05-25T14:30:20.594411,937.2,psi,EQ-0078-pressure-001,SCADA_v2.3,OUTLIER
EQ-0090,pressure,2026-05-25T14:30:21.469288,102.62,psi,EQ-0090-pressure-001,SCADA_v2.3,GOOD
EQ-0029,pressure,2026-05-25T14:30:21.506879,108.43,psi,EQ-0029-pressure-001,SCADA_v2.3,GOOD
EQ-0059,power_consumption,2026-05-25T14:30:21.600108,92.46,kw,EQ-0059-power_consumption-001,SCADA_v2.3,GOOD
EQ-0077,vibration,2026-05-25T14:30:21.685589,0.0149,mm_per_sec,EQ-0077-vibration-001,SCADA_v2.3,GOOD
EQ-0056,pressure,2026-05-25T14:30:21.870477,112.93,psi,EQ-0056-pressure-001,SCADA_v2.3,GOOD
EQ-0085,power_consumption,2026-05-25T14:30:21.942501,24.7,kw,EQ-0085-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,vibration,2026-05-25T14:30:23.169850,0.0849,mm_per_sec,EQ-0095-vibration-001,SCADA_v2.3,GOOD
EQ-0054,power_consumption,2026-05-25T14:30:23.881567,167.8,kw,EQ-0054-power_consumption-001,SCADA_v2.3,GOOD
EQ-0059,power_consumption,2026-05-25T14:30:24.204686,66.95,kw,EQ-0059-power_consumption-001,SCADA_v2.3,GOOD
EQ-0100,vibration,2026-05-25T14:30:24.332128,0.042,mm_per_sec,EQ-0100-vibration-001,SCADA_v2.3,GOOD
EQ-0090,vibration,2026-05-25T14:30:24.743573,0.0044,mm_per_sec,EQ-0090-vibration-001,SCADA_v2.3,GOOD
EQ-0044,vibration,2026-05-25T14:30:25.129495,0.0485,mm_per_sec,EQ-0044-vibration-001,SCADA_v2.3,GOOD
EQ-0086,pressure,2026-05-25T14:30:25.404615,107.69,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0066,vibration,2026-05-25T14:30:25.681283,0.0582,mm_per_sec,EQ-0066-vibration-001,SCADA_v2.3,GOOD
EQ-0033,power_consumption,2026-05-25T14:30:25.993319,142.91,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0007,vibration,2026-05-25T14:30:26.069673,0.0036,mm_per_sec,EQ-0007-vibration-001,SCADA_v2.3,GOOD
EQ-0079,pressure,2026-05-25T14:30:26.723428,87.22,psi,EQ-0079-pressure-001,SCADA_v2.3,GOOD
EQ-0051,temperature,2026-05-25T14:30:27.595355,58.8,celsius,EQ-0051-temperature-001,SCADA_v2.3,GOOD
EQ-0009,power_consumption,2026-05-25T14:30:27.832604,91.03,kw,EQ-0009-power_consumption-001,SCADA_v2.3,GOOD
EQ-0036,temperature,2026-05-25T14:30:27.866604,52.04,celsius,EQ-0036-temperature-001,SCADA_v2.3,GOOD
EQ-0098,vibration,2026-05-25T14:30:28.732254,N/A,mm_per_sec,EQ-0098-vibration-001,SCADA_v2.3,INVALID
EQ-0100,temperature,2026-05-25T14:30:29.155006,56.21,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T14:30:29.591945,69.58,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0091,vibration,2026-05-25T14:30:29.686658,0.0128,mm_per_sec,EQ-0091-vibration-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T14:30:30.027730,0.0204,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0093,temperature,2026-05-25T14:30:30.380367,57.31,celsius,EQ-0093-temperature-001,SCADA_v2.3,GOOD
EQ-0084,power_consumption,2026-05-25T14:30:30.841179,25.39,kw,EQ-0084-power_consumption-001,SCADA_v2.3,GOOD
EQ-0034,temperature,2026-05-25T14:30:30.886034,72.57,celsius,EQ-0034-temperature-001,SCADA_v2.3,GOOD
EQ-0052,vibration,2026-05-25T14:30:30.924571,0.0333,mm_per_sec,EQ-0052-vibration-001,SCADA_v2.3,GOOD
EQ-0093,pressure,2026-05-25T14:30:32.159626,111.44,psi,EQ-0093-pressure-001,SCADA_v2.3,GOOD
EQ-0041,pressure,2026-05-25T14:30:33.226903,102.87,psi,EQ-0041-pressure-001,SCADA_v2.3,GOOD
EQ-0044,temperature,2026-05-25T14:30:34.334231,,celsius,EQ-0044-temperature-001,SCADA_v2.3,MISSING
EQ-0069,vibration,2026-05-25T14:30:34.416320,0.0282,mm_per_sec,EQ-0069-vibration-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T14:30:34.882514,77.96,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0011,temperature,2026-05-25T14:30:34.927295,66.16,celsius,EQ-0011-temperature-001,SCADA_v2.3,GOOD
EQ-0055,pressure,2026-05-25T14:30:35.145152,94.45,psi,EQ-0055-pressure-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T14:30:35.338367,106.76,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0057,pressure,2026-05-25T14:30:35.906456,90.0,psi,EQ-0057-pressure-001,SCADA_v2.3,GOOD
EQ-0051,vibration,2026-05-25T14:30:36.088234,0.0058,mm_per_sec,EQ-0051-vibration-001,SCADA_v2.3,GOOD
EQ-0086,vibration,2026-05-25T14:30:36.431220,0.0524,mm_per_sec,EQ-0086-vibration-001,SCADA_v2.3,GOOD
EQ-0061,power_consumption,2026-05-25T14:30:36.547921,125.51,kw,EQ-0061-power_consumption-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T14:30:36.817261,0.0227,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T14:30:36.852557,0.0678,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0053,power_consumption,2026-05-25T14:30:37.186713,36.04,kw,EQ-0053-power_consumption-001,SCADA_v2.3,GOOD
EQ-0033,vibration,2026-05-25T14:30:37.556419,0.0287,mm_per_sec,EQ-0033-vibration-001,SCADA_v2.3,GOOD
EQ-0075,pressure,2026-05-25T14:30:38.208013,112.29,psi,EQ-0075-pressure-001,SCADA_v2.3,GOOD
EQ-0031,power_consumption,2026-05-25T14:30:38.870124,44.25,kw,EQ-0031-power_consumption-001,SCADA_v2.3,GOOD
EQ-0033,power_consumption,2026-05-25T14:30:39.149470,46.0,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0030,power_consumption,2026-05-25T14:30:39.271310,176.7,kw,EQ-0030-power_consumption-001,SCADA_v2.3,GOOD
EQ-0010,power_consumption,2026-05-25T14:30:39.477346,146.37,kw,EQ-0010-power_consumption-001,SCADA_v2.3,GOOD
EQ-0088,pressure,2026-05-25T14:30:40.596268,98.3,psi,EQ-0088-pressure-001,SCADA_v2.3,GOOD
EQ-0087,power_consumption,2026-05-25T14:30:40.663929,N/A,kw,EQ-0087-power_consumption-001,SCADA_v2.3,INVALID
EQ-0034,vibration,2026-05-25T14:30:42.629891,0.0006,mm_per_sec,EQ-0034-vibration-001,SCADA_v2.3,GOOD
EQ-0080,temperature,2026-05-25T14:30:43.733333,35.95,celsius,EQ-0080-temperature-001,SCADA_v2.3,GOOD
EQ-0100,temperature,2026-05-25T14:30:43.801908,38.95,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0030,vibration,2026-05-25T14:30:45.024658,0.0025,mm_per_sec,EQ-0030-vibration-001,SCADA_v2.3,GOOD
EQ-0057,power_consumption,2026-05-25T14:30:45.566023,134.72,kw,EQ-0057-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,pressure,2026-05-25T14:30:45.627209,108.75,psi,EQ-0058-pressure-001,SCADA_v2.3,GOOD
EQ-0021,pressure,2026-05-25T14:30:46.121003,75.23,psi,EQ-0021-pressure-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T14:30:46.274410,66.52,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0032,temperature,2026-05-25T14:30:46.418120,,celsius,EQ-0032-temperature-001,SCADA_v2.3,MISSING
EQ-0042,temperature,2026-05-25T14:30:46.558115,62.91,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0008,pressure,2026-05-25T14:30:47.354012,112.1,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0075,temperature,2026-05-25T14:30:47.760810,45.78,celsius,EQ-0075-temperature-001,SCADA_v2.3,GOOD
EQ-0055,temperature,2026-05-25T14:30:47.823105,65.87,celsius,EQ-0055-temperature-001,SCADA_v2.3,GOOD
EQ-0022,power_consumption,2026-05-25T14:30:47.917071,68.23,kw,EQ-0022-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,vibration,2026-05-25T14:30:48.143971,0.04,mm_per_sec,EQ-0058-vibration-001,SCADA_v2.3,GOOD
EQ-0006,vibration,2026-05-25T14:30:48.574511,0.0476,mm_per_sec,EQ-0006-vibration-001,SCADA_v2.3,GOOD
EQ-0091,vibration,2026-05-25T14:30:48.614880,N/A,mm_per_sec,EQ-0091-vibration-001,SCADA_v2.3,INVALID
